seed,timesteps,eval_return_mean,eval_return_std,rnd_prediction_error,policy_entropy,visited_states,auto_stop,stopped
0,1000,70.4,6.6211781428987395,0.002962503232585732,0.6911716099977493,997,True,False
0,2000,139.8,52.83332281808518,0.00034970814213011183,0.6789316543340683,1992,True,False
0,3000,218.8,42.02570641880991,0.00017250393592712498,0.6482830372452736,2983,True,False
0,4000,227.8,102.04783192209426,0.00021564431032311405,0.6399534499645233,3971,True,False
0,5000,500.0,0.0,0.00020302110164084297,0.6338869923651218,4957,True,False
0,6000,266.8,65.29747315172311,0.0002767658820575889,0.616805625975132,5942,True,False
0,7000,500.0,0.0,0.00016476706704816025,0.6048778469711542,6935,True,False
0,8000,470.4,36.45051439966246,0.0001679527324386072,0.6077026777267456,7924,True,False
0,9000,352.6,119.64380468707938,0.00020437309770932188,0.5969698799103499,8921,True,True
