seed,timesteps,eval_return_mean,eval_return_std,rnd_prediction_error,policy_entropy,auto_stop,stopped
2,1000,54.6,9.28654941299512,0.002138981912332383,0.6906482216119766,True,False
2,2000,53.4,11.534296684236972,0.00021082611130623263,0.6750562495589256,True,False
2,3000,89.4,37.00594546826226,0.00013647008924135663,0.6580636974871159,True,False
2,4000,89.0,14.696938456699069,0.00013742705542426847,0.6420619346201419,True,False
2,5000,74.4,15.78100123566309,0.00010605289738123247,0.622073995500803,True,False
2,6000,196.2,49.154450459749825,0.0001643311584807634,0.6142947392463685,True,False
2,7000,471.0,32.8998480239651,0.0001960273718141252,0.6128852144479752,True,False
2,8000,500.0,0.0,0.00018576093696765384,0.6067158768773079,True,True
